,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
180,DSATUR/67-1223r88,0,0,DSATUR/196-12513r321,0,0,LF/13-30r568,1,1,DSATUR/144-947r267,0,0,LF/38-268r827,1,1,LF/78-1133r119,1,0,LF/10-43r762,1,1,DSATUR/69-1481r859,0,0,DSATUR/168-5668r448,0,0,DSATUR/118-2188r259,0,0
181,DSATUR/116-1226r630,0,0,LF/37-347r344,1,1,LF/42-770r732,1,1,LF/64-1680r125,1,1,LF/15-55r81,1,1,LF/138-511r428,1,1,DSATUR/157-11166r119,0,0,LF/33-433r190,1,1,DSATUR/83-1749r406,0,0,LF/41-836r243,1,1
182,LF/170-13541r99,1,0,DSATUR/71-1764r783,0,0,DSATUR/114-1675r422,0,0,LF/95-3900r766,1,0,LF/64-502r883,1,0,DSATUR/165-5638r59,0,0,DSATUR/125-6256r319,0,0,LF/113-3497r659,1,0,DSATUR/113-4903r705,0,0,DSATUR/151-4906r138,0,0
183,DSATUR/139-6454r761,0,0,LF/22-107r959,1,1,DSATUR/173-11136r798,0,0,LF/19-168r426,1,1,DSATUR/149-3909r970,0,0,DSATUR/117-934r383,0,0,LF/57-126r811,1,1,DSATUR/184-9275r144,0,0,DSATUR/70-1928r738,0,0,DSATUR/76-1850r355,0,0
184,DSATUR/51-1148r465,0,1,DSATUR/87-1789r20,0,0,LF/25-31r702,1,1,LF/57-1450r995,1,1,LF/40-580r229,1,1,DSATUR/112-1320r129,0,0,DSATUR/59-648r421,0,1,LF/62-1664r525,1,1,LF/52-999r664,1,1,DSATUR/122-5390r82,0,0
185,LF/44-340r229,1,1,LF/12-55r379,1,1,DSATUR/158-923r273,0,0,DSATUR/179-3356r938,0,0,DSATUR/130-2558r343,0,0,DSATUR/68-851r303,0,0,DSATUR/111-5796r985,0,1,DSATUR/147-9595r689,0,0,LF/193-10582r857,1,0,LF/145-5925r253,1,0
186,LF/35-575r827,1,1,DSATUR/167-9592r267,0,0,LF/44-117r788,1,1,LF/92-328r193,1,1,DSATUR/182-6512r499,0,0,DSATUR/107-3626r68,0,0,LF/45-1007r11,1,1,LF/90-3262r133,1,0,DSATUR/57-586r137,0,0,LF/14-80r574,1,1
187,LF/13-84r929,1,1,LF/74-269r217,1,1,DSATUR/105-733r638,0,0,LF/142-7215r720,1,0,DSATUR/69-1367r944,0,0,DSATUR/105-1356r315,0,0,LF/65-160r745,1,1,DSATUR/177-3816r499,0,0,DSATUR/91-3578r16,0,0,DSATUR/44-538r935,0,1
188,DSATUR/38-506r312,0,1,LF/105-126r203,1,1,DSATUR/167-13618r253,0,0,DSATUR/193-18173r328,0,0,LF/46-836r896,1,1,LF/22-232r831,1,1,DSATUR/121-5838r975,0,0,DSATUR/192-16779r220,0,0,LF/28-289r384,1,1,LF/28-306r690,1,1
189,DSATUR/184-15998r375,0,0,LF/173-5513r159,1,0,LF/14-55r979,1,1,LF/17-101r678,1,1,LF/13-35r576,1,1,DSATUR/192-9897r977,0,0,DSATUR/88-2955r537,0,0,LF/14-57r760,1,1,DSATUR/186-12349r988,0,0,DSATUR/134-4131r925,0,0
190,DSATUR/124-4905r512,0,0,LF/20-21r659,1,1,DSATUR/152-8266r421,0,0,LF/138-6681r643,1,0,LF/51-85r139,1,1,DSATUR/49-962r341,0,0,DSATUR/109-1984r631,0,0,LF/43-543r826,1,1,LF/48-104r971,1,1,LF/13-51r282,1,1
191,DSATUR/111-5281r166,0,0,DSATUR/153-10985r182,0,0,LF/88-3323r554,1,0,DSATUR/15-80r434,0,1,DSATUR/84-2352r962,0,1,DSATUR/83-406r491,0,0,LF/85-2991r569,1,1,DSATUR/194-8305r888,0,0,DSATUR/27-277r847,0,1,DSATUR/142-6313r766,0,0
192,LF/81-3205r98,1,0,DSATUR/58-245r384,0,1,LF/96-2531r29,1,0,DSATUR/128-7689r328,0,0,LF/196-14065r60,1,0,LF/71-2142r146,1,0,DSATUR/180-11318r30,0,0,LF/161-12863r3,1,1,LF/90-3684r349,1,0,LF/42-812r529,1,1
193,DSATUR/189-13993r23,0,0,LF/64-1960r699,1,0,DSATUR/176-14464r844,0,0,LF/29-177r125,1,1,LF/117-3967r872,1,0,LF/26-333r492,1,1,LF/34-298r434,1,1,DSATUR/157-11236r988,0,0,LF/79-3072r53,1,1,LF/13-42r825,1,1
194,DSATUR/77-2419r924,0,0,LF/113-6300r837,1,0,DSATUR/174-14032r79,0,0,DSATUR/44-186r478,0,1,LF/100-2379r271,1,0,DSATUR/52-1107r342,0,0,DSATUR/68-1409r299,0,1,DSATUR/148-4664r293,0,0,DSATUR/106-259r297,0,1,DSATUR/110-5220r463,0,0
195,LF/125-7727r55,1,0,LF/22-86r91,1,1,DSATUR/150-8947r499,0,0,LF/13-37r744,1,1,LF/37-647r811,1,1,LF/16-80r916,1,1,LF/24-55r335,1,1,LF/148-6889r691,1,0,LF/48-1113r50,1,1,LF/45-789r633,1,1
196,DSATUR/68-113r294,0,1,LF/122-7374r197,1,0,DSATUR/81-2518r291,0,0,LF/22-83r849,1,1,DSATUR/160-4933r765,0,0,DSATUR/94-1432r945,0,0,DSATUR/66-700r848,0,1,LF/86-2267r900,1,0,DSATUR/113-5818r482,0,0,DSATUR/131-6149r637,0,0
197,LF/154-5805r476,1,0,LF/18-150r977,1,1,LF/196-14682r310,1,0,DSATUR/193-209r493,0,1,DSATUR/62-1494r124,0,1,LF/25-101r144,1,1,DSATUR/143-9569r32,0,1,LF/113-588r287,1,1,LF/40-161r686,1,1,DSATUR/172-849r162,0,0
198,LF/29-305r135,1,1,LF/87-841r291,1,0,DSATUR/64-1694r600,0,0,DSATUR/18-48r407,0,1,DSATUR/196-11440r603,0,0,LF/54-1368r339,1,0,DSATUR/165-11491r665,0,0,LF/19-176r92,1,1,DSATUR/153-3861r132,0,0,LF/30-327r367,1,1
199,DSATUR/143-9664r200,0,0,DSATUR/187-10687r80,0,0,LF/17-56r659,1,1,LF/83-1954r302,1,0,DSATUR/35-452r944,0,1,DSATUR/78-897r405,0,0,DSATUR/162-8106r803,0,0,LF/195-18084r332,1,0,DSATUR/30-321r75,0,1,LF/29-362r770,1,1
200,LF/23-243r378,1,1,DSATUR/178-10852r763,0,0,LF/31-333r852,1,1,DSATUR/124-2805r764,0,0,LF/32-39r452,1,1,DSATUR/173-3007r922,0,0,DSATUR/156-11665r518,0,1,LF/84-2277r56,1,0,LF/35-576r450,1,1,LF/147-10361r365,1,0
201,DSATUR/90-2883r319,0,0,DSATUR/25-150r506,0,1,DSATUR/178-3493r634,0,0,DSATUR/34-64r860,0,1,DSATUR/127-4569r250,0,0,DSATUR/182-6206r774,0,0,LF/42-583r76,1,1,LF/30-76r414,1,1,DSATUR/91-2981r636,0,0,DSATUR/121-5479r608,0,0
202,DSATUR/74-1861r701,0,0,DSATUR/166-4246r326,0,0,LF/116-5048r590,1,0,LF/75-2558r178,1,1,DSATUR/58-155r908,0,1,DSATUR/125-7408r266,0,0,DSATUR/170-12587r24,0,0,DSATUR/148-7197r960,0,0,DSATUR/17-27r544,0,1,LF/25-202r936,1,1
203,DSATUR/174-12466r831,0,0,LF/167-11985r701,1,0,LF/39-298r680,1,1,DSATUR/74-2487r77,0,1,DSATUR/16-82r803,0,1,DSATUR/72-1001r667,0,0,LF/39-757r734,1,1,DSATUR/126-7374r363,0,1,LF/18-145r137,1,1,DSATUR/164-12132r906,0,0
204,DSATUR/88-3086r833,0,0,DSATUR/51-432r836,0,0,DSATUR/191-13664r301,0,0,LF/19-164r275,1,1,DSATUR/126-2585r616,0,0,DSATUR/105-374r847,0,1,DSATUR/87-2541r119,0,0,LF/14-79r892,1,1,LF/179-3971r101,1,0,LF/24-279r241,1,1
205,DSATUR/63-1688r398,0,0,DSATUR/115-4811r738,0,0,DSATUR/151-4330r1,0,0,DSATUR/198-605r867,0,0,LF/152-11322r954,1,1,LF/72-114r135,1,1,LF/33-540r47,1,1,DSATUR/164-4532r557,0,0,DSATUR/165-7107r9,0,0,DSATUR/190-16296r950,0,0
206,DSATUR/104-2173r461,0,0,LF/13-76r461,1,1,DSATUR/118-2746r554,0,0,LF/29-292r335,1,1,LF/58-1520r437,1,1,LF/38-187r498,1,1,LF/18-47r182,1,1,LF/43-93r40,1,1,DSATUR/193-2585r488,0,0,DSATUR/199-9751r725,0,0
207,DSATUR/124-2607r818,0,0,LF/39-200r333,1,1,LF/55-1067r955,1,0,DSATUR/137-2300r359,0,0,LF/104-416r665,1,0,LF/110-4299r46,1,0,DSATUR/114-3291r915,0,0,DSATUR/127-1188r936,0,0,LF/20-154r965,1,1,DSATUR/49-202r19,0,1
208,LF/24-122r602,1,1,LF/27-62r129,1,1,LF/60-1794r468,1,1,DSATUR/131-4116r284,0,0,LF/15-106r500,1,1,LF/80-2533r826,1,0,LF/12-13r977,1,1,DSATUR/69-1188r389,0,0,DSATUR/162-8047r965,0,0,LF/42-138r706,1,1
209,DSATUR/74-742r515,0,0,DSATUR/136-1649r327,0,0,DSATUR/157-1410r643,0,0,DSATUR/30-217r694,0,1,LF/11-40r959,1,1,DSATUR/67-1081r236,0,0,LF/24-247r41,1,1,LF/24-222r898,1,1,LF/39-684r206,1,1,DSATUR/102-1024r715,0,0
210,LF/174-11965r873,1,0,LF/73-387r747,1,1,LF/192-18242r376,1,0,LF/141-7557r93,1,0,LF/102-800r26,1,0,DSATUR/75-807r601,0,0,LF/10-46r111,1,1,DSATUR/140-4314r33,0,0,DSATUR/92-1535r533,0,0,DSATUR/118-3666r517,0,0
211,DSATUR/109-3002r227,0,0,DSATUR/161-8295r660,0,0,LF/71-2438r910,1,1,LF/52-56r52,1,1,LF/20-175r249,1,1,LF/56-652r579,1,0,LF/183-6359r608,1,0,DSATUR/128-1020r557,0,0,LF/32-437r543,1,1,LF/182-13081r307,1,0
212,LF/82-1221r32,1,0,LF/92-768r511,1,0,DSATUR/69-1287r36,0,0,LF/47-147r442,1,1,LF/18-116r167,1,1,DSATUR/94-1657r472,0,0,DSATUR/84-868r739,0,0,DSATUR/60-1281r857,0,1,LF/115-6518r705,1,0,DSATUR/190-10565r831,0,0
213,DSATUR/76-1298r445,0,0,LF/86-643r86,1,0,LF/21-37r679,1,1,DSATUR/160-10861r480,0,0,DSATUR/102-1253r73,0,0,DSATUR/70-1877r910,0,0,DSATUR/82-1423r724,0,1,DSATUR/160-7916r700,0,0,DSATUR/86-1958r841,0,0,LF/11-54r456,1,1
214,DSATUR/186-12858r857,0,0,LF/71-88r855,1,1,LF/96-909r228,1,0,LF/12-16r512,1,1,DSATUR/56-769r872,0,1,DSATUR/106-2189r130,0,0,LF/48-982r446,1,1,DSATUR/181-6029r474,0,0,DSATUR/54-1343r703,0,1,DSATUR/120-1181r528,0,0
215,LF/82-2868r675,1,0,LF/63-295r711,1,1,DSATUR/94-3465r62,0,0,LF/58-786r6,1,0,DSATUR/173-2941r323,0,0,DSATUR/180-15841r255,0,0,LF/82-3313r652,1,1,LF/46-168r976,1,1,LF/48-735r545,1,1,DSATUR/116-6134r713,0,0
216,DSATUR/165-631r702,0,0,DSATUR/180-4645r835,0,0,DSATUR/191-4597r972,0,0,DSATUR/116-2890r995,0,0,DSATUR/91-3269r239,0,1,DSATUR/85-879r392,0,0,LF/53-487r572,1,1,LF/27-261r259,1,1,LF/55-143r681,1,1,DSATUR/42-442r783,0,1
217,LF/18-111r645,1,1,DSATUR/54-644r420,0,0,DSATUR/153-4441r669,0,0,DSATUR/141-196r634,0,1,LF/186-12768r120,1,0,DSATUR/197-7008r236,0,0,DSATUR/198-18344r814,0,1,DSATUR/188-3713r687,0,0,DSATUR/142-2296r574,0,0,DSATUR/118-4418r829,0,0
218,DSATUR/119-5798r411,0,0,LF/66-1124r580,1,0,DSATUR/111-5004r365,0,0,LF/147-9478r783,1,0,LF/15-109r260,1,1,DSATUR/198-3971r270,0,0,LF/19-128r718,1,1,DSATUR/197-13024r614,0,0,LF/44-225r405,1,1,LF/168-173r58,1,1
219,DSATUR/91-3514r377,0,0,DSATUR/197-13159r427,0,0,DSATUR/58-636r398,0,0,DSATUR/60-283r297,0,1,LF/66-1228r572,1,1,DSATUR/19-136r284,0,1,LF/131-286r531,1,1,LF/100-384r408,1,1,DSATUR/88-1110r194,0,0,DSATUR/53-1108r67,0,1
220,DSATUR/173-8893r528,0,0,DSATUR/178-7027r434,0,0,LF/30-430r365,1,1,LF/32-476r629,1,1,LF/42-881r104,1,1,LF/26-257r841,1,1,DSATUR/193-7822r160,0,0,DSATUR/149-3241r22,0,0,LF/103-1288r196,1,0,DSATUR/124-3869r444,0,0
221,LF/25-55r850,1,1,DSATUR/133-8434r48,0,0,LF/185-17004r774,1,0,LF/85-2733r654,1,0,DSATUR/15-26r721,0,1,LF/44-459r278,1,0,LF/15-102r964,1,1,DSATUR/157-9150r432,0,0,DSATUR/27-97r683,0,1,DSATUR/154-10170r161,0,0
222,LF/152-10459r746,1,0,LF/140-9667r172,1,0,DSATUR/193-17151r158,0,0,LF/163-9178r245,1,0,LF/34-487r865,1,1,DSATUR/89-572r672,0,0,LF/19-128r569,1,1,LF/58-287r135,1,1,LF/163-11873r314,1,0,LF/147-9772r106,1,0
223,LF/45-55r973,1,1,LF/30-401r937,1,1,LF/171-5457r378,1,0,LF/12-65r412,1,1,LF/32-379r263,1,1,DSATUR/190-10138r631,0,0,LF/33-75r903,1,1,DSATUR/113-456r628,0,1,LF/38-690r188,1,1,DSATUR/57-715r27,0,1
224,DSATUR/14-22r895,0,1,LF/54-817r986,1,0,DSATUR/55-582r492,0,0,DSATUR/93-2436r206,0,0,DSATUR/169-6490r459,0,0,DSATUR/26-260r755,0,1,LF/171-639r473,1,1,LF/125-340r454,1,1,LF/42-331r369,1,1,LF/33-88r265,1,1
225,DSATUR/141-7664r651,0,0,DSATUR/74-1592r624,0,0,DSATUR/112-4862r868,0,0,DSATUR/53-831r93,0,1,LF/12-57r530,1,1,DSATUR/69-2221r886,0,0,DSATUR/98-2008r714,0,0,LF/11-44r121,1,1,LF/48-773r108,1,1,DSATUR/18-67r666,0,1
226,LF/13-23r658,1,1,DSATUR/110-2962r849,0,0,DSATUR/81-946r939,0,0,LF/42-188r197,1,1,LF/68-1331r146,1,0,DSATUR/175-822r107,0,0,DSATUR/193-12443r329,0,0,DSATUR/138-3114r498,0,0,LF/93-4249r401,1,0,DSATUR/86-2990r187,0,0
227,LF/175-1496r225,1,0,LF/93-757r400,1,0,DSATUR/180-2643r900,0,0,LF/101-5027r820,1,1,DSATUR/130-5036r664,0,0,LF/23-139r542,1,1,DSATUR/59-995r674,0,1,LF/21-214r541,1,1,LF/26-85r108,1,1,LF/116-6225r450,1,0
228,DSATUR/28-88r632,0,1,DSATUR/151-3519r144,0,0,DSATUR/33-127r365,0,1,DSATUR/133-3796r146,0,0,DSATUR/78-2393r890,0,1,LF/35-598r902,1,1,DSATUR/84-307r640,0,1,LF/81-2951r189,1,1,DSATUR/32-382r229,0,1,DSATUR/80-2850r730,0,1
229,DSATUR/145-5712r447,0,0,LF/42-270r452,1,1,LF/17-83r810,1,1,DSATUR/26-198r764,0,1,LF/38-442r666,1,1,DSATUR/79-2193r856,0,0,DSATUR/40-315r370,0,1,LF/102-4135r944,1,0,LF/53-621r83,1,0,LF/73-2456r260,1,1
230,LF/90-3023r271,1,0,LF/100-4829r8,1,0,LF/175-12438r0,1,0,LF/24-269r217,1,1,LF/170-13186r366,1,0,LF/14-72r89,1,1,LF/33-326r734,1,1,DSATUR/126-5533r475,0,0,LF/38-675r344,1,1,DSATUR/155-5289r18,0,0
231,DSATUR/144-8147r335,0,0,DSATUR/75-1458r228,0,0,DSATUR/176-6543r909,0,0,LF/10-25r455,1,1,DSATUR/182-4348r336,0,0,DSATUR/61-1241r383,0,0,DSATUR/68-2010r862,0,1,DSATUR/141-5944r907,0,0,DSATUR/175-11063r781,0,0,DSATUR/79-989r73,0,0
232,DSATUR/144-2143r724,0,0,LF/23-252r732,1,1,LF/33-437r868,1,1,LF/72-1584r920,1,0,DSATUR/194-6459r196,0,0,LF/34-95r272,1,1,LF/28-268r454,1,1,DSATUR/41-264r391,0,1,DSATUR/169-6101r718,0,0,DSATUR/69-1555r428,0,0
233,LF/11-44r255,1,1,LF/40-473r406,1,0,DSATUR/126-3007r854,0,0,LF/79-3072r299,1,1,LF/33-184r410,1,1,LF/77-290r361,1,1,LF/22-233r268,1,1,LF/165-10174r243,1,0,LF/128-1287r286,1,0,LF/164-10464r417,1,0
234,DSATUR/102-2335r424,0,0,DSATUR/45-922r126,0,0,LF/118-4895r857,1,0,LF/30-403r192,1,1,DSATUR/172-11019r280,0,0,DSATUR/28-329r941,0,1,DSATUR/71-1399r449,0,1,DSATUR/149-4144r501,0,0,LF/64-801r380,1,0,DSATUR/166-8999r829,0,0
235,LF/83-846r346,1,0,LF/90-2277r865,1,0,DSATUR/99-2128r401,0,0,LF/34-119r349,1,1,LF/10-33r236,1,1,LF/19-144r398,1,1,LF/101-3161r963,1,0,DSATUR/98-3525r403,0,0,LF/22-165r979,1,1,DSATUR/44-454r522,0,1
236,DSATUR/102-3329r321,0,0,LF/31-449r553,1,1,LF/23-75r672,1,1,DSATUR/100-2088r720,0,0,DSATUR/36-100r329,0,1,DSATUR/134-1534r337,0,0,DSATUR/163-4717r127,0,0,DSATUR/86-1226r876,0,0,LF/36-613r872,1,1,LF/36-194r115,1,1
237,LF/62-1326r920,1,0,LF/140-8295r601,1,0,DSATUR/131-2263r359,0,0,LF/19-154r332,1,1,LF/71-2492r99,1,1,DSATUR/64-963r896,0,0,LF/18-102r571,1,1,LF/66-875r714,1,1,DSATUR/55-146r975,0,1,LF/30-250r65,1,1
238,LF/69-140r578,1,1,LF/165-1314r528,1,0,LF/27-264r398,1,1,LF/43-280r836,1,0,DSATUR/66-275r863,0,1,DSATUR/37-570r787,0,1,LF/33-310r251,1,1,LF/59-220r465,1,1,DSATUR/150-7768r951,0,0,LF/105-5487r884,1,1
239,LF/14-47r648,1,1,LF/96-4191r743,1,0,DSATUR/93-2946r973,0,0,LF/18-30r895,1,1,DSATUR/193-7405r701,0,0,DSATUR/70-893r745,0,0,LF/18-80r956,1,1,LF/86-3437r121,1,1,LF/84-1190r512,1,0,DSATUR/170-13487r48,0,0
240,LF/143-10162r635,1,0,DSATUR/101-383r692,0,1,DSATUR/80-2243r635,0,0,LF/53-227r63,1,1,DSATUR/102-4298r530,0,1,DSATUR/76-565r336,0,0,DSATUR/131-6734r528,0,0,DSATUR/94-3300r209,0,0,DSATUR/164-5487r741,0,0,LF/10-10r619,1,1
241,LF/38-61r456,1,1,DSATUR/75-1752r569,0,0,DSATUR/197-11377r635,0,0,DSATUR/130-6508r221,0,0,LF/31-440r515,1,1,DSATUR/161-9158r749,0,0,DSATUR/195-7000r189,0,0,LF/21-116r936,1,1,LF/193-10185r925,1,0,LF/10-17r945,1,1
242,LF/126-1425r244,1,0,LF/119-6652r567,1,0,DSATUR/71-1084r940,0,0,DSATUR/43-241r756,0,1,LF/17-52r339,1,1,DSATUR/38-240r22,0,1,DSATUR/136-2374r542,0,0,DSATUR/47-526r876,0,1,LF/53-969r887,1,0,DSATUR/130-3964r982,0,0
243,LF/72-1931r985,1,0,DSATUR/160-985r531,0,0,LF/109-5576r622,1,0,LF/196-18359r596,1,0,DSATUR/144-924r271,0,0,LF/31-42r490,1,1,DSATUR/149-10644r986,0,1,LF/51-101r502,1,1,LF/29-65r754,1,1,DSATUR/54-715r856,0,0
244,DSATUR/107-2034r194,0,0,DSATUR/76-2361r576,0,0,LF/55-437r558,1,0,DSATUR/91-1005r39,0,0,LF/28-384r542,1,1,LF/115-2786r462,1,0,LF/22-212r645,1,1,DSATUR/114-4091r614,0,0,LF/32-496r387,1,1,LF/21-119r447,1,1
245,LF/29-299r377,1,1,DSATUR/63-1634r336,0,0,LF/37-331r42,1,1,DSATUR/69-1442r270,0,0,DSATUR/53-455r384,0,0,LF/178-14257r231,1,0,DSATUR/198-11042r443,0,0,LF/13-39r90,1,1,LF/28-262r621,1,1,LF/170-7870r712,1,0
246,LF/73-1126r793,1,0,LF/41-368r492,1,0,LF/66-977r21,1,0,DSATUR/144-7820r718,0,0,DSATUR/70-1863r260,0,1,DSATUR/100-2471r817,0,0,DSATUR/148-3782r839,0,0,LF/24-111r181,1,1,DSATUR/116-608r56,0,0,DSATUR/85-3407r796,0,1
247,DSATUR/138-6226r670,0,0,DSATUR/119-5888r182,0,0,LF/100-118r349,1,1,LF/101-1870r40,1,0,DSATUR/160-12032r601,0,1,LF/136-9143r249,1,0,LF/34-558r141,1,1,DSATUR/128-7411r369,0,1,LF/88-2645r549,1,0,DSATUR/79-461r383,0,0
248,LF/71-90r498,1,1,DSATUR/114-4493r341,0,0,DSATUR/188-4694r764,0,0,DSATUR/79-370r555,0,0,LF/179-15840r946,1,1,LF/66-89r499,1,1,LF/146-6364r459,1,0,DSATUR/110-2668r71,0,0,LF/16-34r233,1,1,LF/27-142r414,1,1
249,LF/42-748r399,1,1,LF/91-2859r90,1,0,DSATUR/133-6018r214,0,0,LF/21-186r828,1,1,DSATUR/106-1707r764,0,0,LF/38-400r7,1,1,LF/125-4554r675,1,0,LF/54-476r250,1,1,DSATUR/76-2753r660,0,1,LF/16-95r936,1,1
250,LF/41-758r609,1,1,DSATUR/106-4463r287,0,0,LF/120-5734r241,1,0,LF/15-69r211,1,1,DSATUR/31-284r551,0,1,DSATUR/55-1306r737,0,0,DSATUR/24-132r883,0,1,LF/14-47r222,1,1,LF/91-2003r889,1,0,LF/111-5281r967,1,0
251,DSATUR/157-9296r138,0,0,DSATUR/171-4830r156,0,0,LF/119-4572r834,1,0,LF/199-19519r405,1,0,DSATUR/147-6105r404,0,0,DSATUR/84-3380r345,0,0,LF/16-93r979,1,1,LF/169-1040r399,1,0,DSATUR/95-3591r783,0,0,LF/112-2114r211,1,0
252,LF/15-80r209,1,1,DSATUR/62-861r1,0,0,LF/22-57r151,1,1,LF/39-575r312,1,1,DSATUR/20-137r646,0,1,DSATUR/163-12328r980,0,0,LF/70-233r350,1,1,DSATUR/149-2668r634,0,0,LF/41-474r193,1,1,DSATUR/59-346r273,0,1
253,LF/57-550r914,1,0,DSATUR/149-1531r195,0,0,DSATUR/120-6454r599,0,0,LF/35-81r295,1,1,DSATUR/123-7188r361,0,1,DSATUR/36-432r544,0,1,LF/57-970r172,1,1,DSATUR/189-13128r873,0,0,LF/96-1877r108,1,0,LF/20-89r648,1,1
254,DSATUR/110-2226r866,0,0,LF/34-246r15,1,1,LF/42-97r111,1,1,DSATUR/84-2475r515,0,0,LF/66-378r271,1,1,LF/187-12306r462,1,0,LF/36-617r403,1,1,DSATUR/167-10722r377,0,0,DSATUR/122-3275r367,0,0,LF/14-80r746,1,1
255,DSATUR/140-2340r635,0,0,LF/10-35r540,1,1,DSATUR/136-5560r430,0,0,DSATUR/158-206r818,0,1,LF/38-548r293,1,1,DSATUR/118-4249r717,0,0,LF/50-1173r764,1,1,LF/41-530r588,1,1,DSATUR/131-2348r859,0,0,DSATUR/74-1027r532,0,0
256,LF/51-476r997,1,1,DSATUR/114-5287r745,0,0,LF/46-154r489,1,1,LF/61-86r875,1,1,LF/127-3763r891,1,0,DSATUR/103-4286r691,0,0,DSATUR/151-2731r215,0,0,DSATUR/166-5914r32,0,0,DSATUR/198-2692r786,0,0,DSATUR/143-2113r921,0,0
257,LF/18-114r553,1,1,LF/10-28r289,1,1,LF/182-13554r723,1,0,LF/88-191r324,1,1,DSATUR/87-3166r482,0,1,LF/14-69r192,1,1,DSATUR/114-1946r883,0,0,DSATUR/99-2606r919,0,0,DSATUR/114-4026r402,0,0,DSATUR/89-939r919,0,0
258,DSATUR/159-6904r453,0,0,DSATUR/101-3208r642,0,0,DSATUR/153-8596r623,0,0,DSATUR/112-1952r443,0,0,LF/40-240r987,1,1,DSATUR/76-1176r905,0,0,LF/125-595r434,1,1,DSATUR/16-82r162,0,1,DSATUR/69-496r351,0,0,DSATUR/93-1344r349,0,0
259,DSATUR/108-3547r170,0,0,LF/112-3941r594,1,0,LF/45-958r57,1,1,LF/73-1929r188,1,0,LF/94-108r284,1,1,DSATUR/19-33r840,0,1,DSATUR/198-5203r858,0,0,LF/50-1220r887,1,1,LF/150-3678r46,1,0,LF/67-2192r824,1,1
260,DSATUR/198-12262r613,0,0,LF/152-10084r964,1,0,DSATUR/67-1214r447,0,0,LF/142-10039r306,1,1,LF/12-50r255,1,1,LF/12-58r186,1,1,DSATUR/59-516r907,0,1,LF/92-1334r176,1,0,DSATUR/66-1286r40,0,0,DSATUR/170-3155r159,0,0
261,LF/12-67r486,1,1,LF/119-3465r625,1,0,DSATUR/116-4712r483,0,0,DSATUR/173-9823r750,0,0,DSATUR/182-11521r920,0,0,DSATUR/139-3485r647,0,0,LF/31-63r826,1,1,DSATUR/116-2986r378,0,0,DSATUR/140-6875r99,0,0,DSATUR/88-1772r956,0,0
262,LF/91-3094r230,1,0,LF/16-29r957,1,1,LF/20-94r502,1,1,DSATUR/196-5001r452,0,0,DSATUR/54-1208r735,0,1,LF/12-56r444,1,1,LF/18-134r319,1,1,LF/43-766r880,1,1,LF/12-53r413,1,1,DSATUR/159-7536r776,0,0
263,DSATUR/110-1001r877,0,0,DSATUR/95-668r516,0,0,DSATUR/191-17395r221,0,0,DSATUR/122-7073r283,0,0,DSATUR/59-324r973,0,1,DSATUR/95-1724r298,0,0,DSATUR/115-4746r823,0,0,LF/64-1039r493,1,0,DSATUR/80-1427r770,0,0,LF/31-407r849,1,1
264,LF/154-11203r565,1,0,LF/13-54r799,1,1,DSATUR/153-6963r406,0,0,DSATUR/33-115r661,0,1,DSATUR/184-1679r500,0,0,LF/170-7089r792,1,0,DSATUR/164-1985r208,0,0,DSATUR/176-10345r764,0,0,LF/108-5800r906,1,0,LF/176-6108r239,1,0
265,DSATUR/147-9977r742,0,0,DSATUR/58-194r872,0,1,LF/43-569r623,1,1,LF/102-5117r317,1,1,DSATUR/156-1310r416,0,0,LF/28-215r716,1,1,LF/57-1314r111,1,1,DSATUR/122-6175r758,0,0,LF/83-1522r218,1,0,DSATUR/133-7579r732,0,0
266,DSATUR/47-724r538,0,1,DSATUR/144-2182r964,0,0,DSATUR/188-14224r953,0,0,DSATUR/186-320r428,0,1,DSATUR/88-3528r202,0,1,DSATUR/74-1378r75,0,0,DSATUR/47-673r736,0,1,DSATUR/197-2994r762,0,0,LF/83-3036r457,1,0,LF/80-2690r278,1,1
267,DSATUR/92-873r788,0,0,DSATUR/145-6362r433,0,0,DSATUR/51-83r137,0,1,DSATUR/112-1392r810,0,0,DSATUR/54-575r226,0,1,DSATUR/117-4105r828,0,0,LF/61-1768r312,1,1,LF/41-376r37,1,1,LF/52-1127r218,1,1,DSATUR/176-4120r735,0,0
268,LF/41-781r617,1,1,DSATUR/74-611r212,0,0,DSATUR/37-228r37,0,1,LF/29-319r627,1,1,LF/22-237r798,1,1,DSATUR/186-11635r283,0,0,LF/105-114r431,1,1,LF/15-110r821,1,1,DSATUR/76-473r688,0,1,LF/11-55r557,1,1
269,LF/11-16r617,1,1,LF/114-982r263,1,0,LF/122-6789r368,1,0,LF/25-241r361,1,1,DSATUR/123-362r937,0,1,LF/95-1337r273,1,0,DSATUR/49-79r930,0,1,DSATUR/140-2333r936,0,0,LF/149-10302r253,1,0,DSATUR/50-622r365,0,1
