,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
810,LF/18-95r381,5,5,DSATUR/67-971r778,2,2,CHR/TSP-31-10-1-2883,0,0,GREEDY/TSP-179-3-0-2022,4,4,GREEDY/TSP-183-10-3-5364,4,4,Combo/Profi,1,1,Combo/CubeFi,1,1,CHR/TSP-151-6-2-634,0,0,GREEDY/TSP-106-8-1-5112,4,0,GREEDY/TSP-56-2-3-3490,4,0
811,Expknap/19_knapPI_2_200_10000_1,3,3,LF/40-240r987,5,5,LF/100-243r402,5,5,Combo/InverseStron,1,1,GREEDY/TSP-109-8-0-347,4,0,Expknap/27_knapPI_3_2000_10000_1,3,3,Expknap/28_knapPI_3_50_1000000_1,3,3,CHR/TSP-139-6-3-460,0,4,Expknap/20_knapPI_11_2000_1000_1,3,3,Combo/AlmostStron,1,1
812,GREEDY/TSP-183-4-2-2967,4,0,DSATUR/171-11815r277,2,2,Expknap/40_knapPI_14_200_1000_1,3,3,Expknap/39_knapPI_12_20_1000_1,3,3,LF/23-139r542,5,5,GREEDY/TSP-128-5-0-5009,4,4,Expknap/35_knapPI_16_100_1000_1,3,3,CHR/TSP-72-8-1-2031,0,4,CHR/TSP-91-6-3-3258,0,4,CHR/TSP-42-2-0-4286,0,0
813,Expknap/45_knapPI_2_100_1000000_1,3,3,GREEDY/TSP-188-9-0-5632,4,4,CHR/TSP-45-3-0-2400,0,0,DSATUR/117-3621r311,2,2,LF/97-147r322,5,5,CHR/TSP-135-3-3-3178,0,4,DSATUR/20-79r157,2,5,LF/116-6550r423,5,2,LF/44-117r788,5,5,LF/18-114r553,5,5
814,Combo/QuadFi,1,1,LF/32-453r139,5,5,DSATUR/93-311r887,2,5,Combo/QuadFi,1,1,LF/28-289r384,5,5,Expknap/30_knapPI_1_500_10000000_1,3,3,DSATUR/173-3883r531,2,2,DSATUR/101-1799r144,2,2,Expknap/23_knapPI_5_50_100000_1,3,3,GREEDY/TSP-189-10-0-3353,4,4
815,CHR/TSP-163-2-3-1220,0,4,Combo/EvenOddSubsetSu,1,1,CHR/TSP-61-8-0-2896,0,4,Combo/EvenOddSubsetSu,1,1,DSATUR/150-7880r353,2,2,Combo/48_knapPI_13_1000_1000_1,1,3,GREEDY/TSP-109-5-0-5325,4,0,CHR/TSP-159-7-3-4426,0,4,Combo/EvenOddSubsetSu,1,1,Expknap/43_knapPI_13_20_1000_1,3,3
816,LF/18-113r48,5,5,Expknap/17_knapPI_5_1000_10000000_1,3,3,Combo/SimilarWeightsUncorrelate,1,1,Combo/SimilarWeightsUncorrelate,1,1,Combo/70_knapPI_4_1000_10000_1,1,1,GREEDY/TSP-110-5-3-5560,4,4,CHR/TSP-156-10-1-291,0,4,DSATUR/137-2121r496,2,2,CHR/TSP-88-9-1-1121,0,0,Combo/EvenOddSubsetSu,1,1
817,Combo/CubeFi,1,1,Expknap/12_knapPI_2_500_10000000_1,3,3,GREEDY/TSP-138-9-0-791,4,0,GREEDY/TSP-197-7-3-5481,4,4,GREEDY/TSP-165-2-2-3668,4,4,CHR/TSP-99-1-1-3747,0,4,CHR/TSP-123-6-1-4194,0,4,DSATUR/53-455r384,2,2,CHR/TSP-23-8-1-442,0,0,LF/65-340r49,5,2
818,CHR/TSP-110-8-3-1898,0,4,DSATUR/167-5573r241,2,2,LF/87-168r339,5,5,GREEDY/TSP-151-4-1-650,4,4,GREEDY/TSP-169-4-3-40,4,0,CHR/TSP-72-6-1-2055,0,0,CHR/TSP-65-2-2-1602,0,0,Combo/11_knapPI_4_2000_100000_1,1,1,Expknap/31_knapPI_16_100_1000_1,3,3,Combo/86_knapPI_9_2000_1000_1,1,1
819,Expknap/12_knapPI_4_200_1000_1,3,3,Combo/SimilarWeightsUncorrelate,1,1,CHR/TSP-120-9-2-1733,0,4,CHR/TSP-109-2-2-2766,0,0,Combo/Profi,1,1,DSATUR/33-115r661,2,5,DSATUR/41-347r685,2,5,LF/193-971r56,5,2,Combo/Profi,1,1,GREEDY/TSP-175-3-0-1228,4,4
820,Combo/Multipl,1,1,Combo/EvenOddSubsetSu,1,1,GREEDY/TSP-137-4-1-5719,4,0,LF/92-1779r625,5,2,DSATUR/52-750r311,2,5,GREEDY/TSP-160-3-2-1839,4,0,DSATUR/40-591r10,2,5,GREEDY/TSP-36-2-2-5626,4,4,Combo/EvenOddStron,1,1,CHR/TSP-45-3-1-4263,0,0
821,DSATUR/144-7474r654,2,2,Expknap/31_knapPI_15_200_1000_1,3,3,LF/31-387r841,5,5,DSATUR/99-3471r172,2,2,Combo/Circl,1,1,DSATUR/190-5807r544,2,2,Expknap/47_knapPI_5_50_100000_1,3,3,GREEDY/TSP-112-5-0-29,4,0,GREEDY/TSP-175-3-0-4596,4,4,GREEDY/TSP-161-9-1-2696,4,4
822,LF/22-232r831,5,5,DSATUR/176-7065r521,2,2,Combo/SpannerStron,1,1,Expknap/35_knapPI_4_2000_100000_1,3,1,Combo/Multipl,1,1,DSATUR/38-506r312,2,2,CHR/TSP-167-3-2-266,0,4,DSATUR/153-7495r715,2,2,Expknap/12_knapPI_3_200_10000000_1,3,3,Expknap/13_knapPI_5_1000_10000000_1,3,1
823,LF/80-3108r857,5,2,LF/10-40r425,5,5,GREEDY/TSP-170-8-1-5461,4,4,CHR/TSP-34-4-0-4099,0,0,Combo/CubeFi,1,3,GREEDY/TSP-157-5-2-4986,4,0,DSATUR/174-11026r486,2,2,Expknap/43_knapPI_12_20_1000_1,3,3,LF/14-14r909,5,5,Combo/EvenOddSubsetSu,1,1
824,Expknap/39_knapPI_2_50_1000_1,3,3,CHR/TSP-44-5-1-3822,0,0,CHR/TSP-97-2-3-3460,0,0,GREEDY/TSP-101-1-0-3596,4,4,GREEDY/TSP-164-1-1-4877,4,4,CHR/TSP-37-2-1-2327,0,0,DSATUR/69-1188r389,2,2,Expknap/34_knapPI_4_50_10000_1,3,3,LF/144-8575r240,5,2,GREEDY/TSP-33-8-3-679,4,0
825,GREEDY/TSP-94-1-2-2879,4,0,Expknap/10_knapPI_1_50_10000_1,3,3,Combo/SpannerStron,1,1,Combo/11_knapPI_9_2000_1000_1,1,1,GREEDY/TSP-183-9-0-1467,4,0,LF/15-71r883,5,5,CHR/TSP-32-10-3-2176,0,0,Combo/CubeFi,1,1,DSATUR/184-3669r601,2,2,Expknap/0_knapPI_6_1000_1000_1,3,1
826,Expknap/40_knapPI_5_100_1000_1,3,3,LF/66-2078r7,5,2,Combo/RandomCeilin,1,1,LF/185-5964r251,5,2,CHR/TSP-176-6-3-3274,0,4,CHR/TSP-113-1-3-3782,0,0,GREEDY/TSP-101-8-2-175,4,0,LF/54-476r250,5,2,LF/15-111r760,5,5,Expknap/17_knapPI_4_50_10000_1,3,3
827,LF/65-680r702,5,2,GREEDY/TSP-90-2-0-3285,4,0,DSATUR/145-5512r4,2,2,Expknap/34_knapPI_5_100_1000_1,3,3,Expknap/40_knapPI_1_500_10000000_1,3,3,CHR/TSP-91-2-3-1767,0,0,CHR/TSP-106-2-3-2348,0,4,CHR/TSP-89-10-3-1597,0,0,GREEDY/TSP-166-8-0-1024,4,0,DSATUR/101-3208r642,2,2
828,LF/15-99r962,5,5,Expknap/18_knapPI_9_50_1000000_1,3,3,Expknap/43_knapPI_14_20_1000_1,3,3,CHR/TSP-56-7-1-3772,0,4,CHR/TSP-169-8-3-44,0,4,Combo/EvenOddStron,1,1,CHR/TSP-29-5-1-3617,0,0,LF/163-648r966,5,2,LF/34-80r782,5,5,DSATUR/157-3697r901,2,2
829,DSATUR/164-2006r622,2,2,DSATUR/156-5764r474,2,2,DSATUR/36-53r249,2,5,LF/71-2507r801,5,2,DSATUR/89-572r672,2,2,GREEDY/TSP-122-5-0-327,4,4,Expknap/23_knapPI_1_100_1000000_1,3,3,CHR/TSP-117-3-2-4336,0,0,GREEDY/TSP-200-4-0-2325,4,4,Expknap/24_knapPI_1_200_10000_1,3,3
830,CHR/TSP-101-2-3-3383,0,4,GREEDY/TSP-160-10-2-3984,4,0,LF/21-30r459,5,5,Expknap/41_knapPI_11_500_1000_1,3,1,Combo/Circl,1,1,Combo/RandomCeilin,1,1,CHR/TSP-27-2-1-1855,0,0,LF/91-2859r90,5,2,Combo/QuadFi,1,1,LF/87-1142r679,5,2
831,GREEDY/TSP-196-1-0-1756,4,4,LF/89-3825r681,5,2,GREEDY/TSP-26-7-3-2852,4,0,GREEDY/TSP-172-6-0-4957,4,4,Combo/EvenOddStron,1,1,GREEDY/TSP-162-6-2-3339,4,4,GREEDY/TSP-192-2-0-5572,4,4,CHR/TSP-197-8-2-1915,0,4,CHR/TSP-88-3-3-4254,0,0,Expknap/42_knapPI_2_200_10000_1,3,3
832,DSATUR/115-4746r823,2,2,LF/15-61r117,5,5,Combo/QuadFi,1,1,GREEDY/TSP-193-10-1-4155,4,4,GREEDY/TSP-116-6-1-203,4,4,DSATUR/28-88r632,2,5,LF/124-6176r929,5,2,LF/62-964r672,5,2,Combo/Circl,1,1,Combo/Multipl,1,1
833,DSATUR/174-1142r677,2,2,CHR/TSP-59-5-3-2548,0,0,Expknap/19_knapPI_2_50_1000_1,3,3,Expknap/35_knapPI_1_100_1000000_1,3,3,DSATUR/137-5306r460,2,2,DSATUR/71-225r692,2,5,DSATUR/53-1299r319,2,2,CHR/TSP-128-9-3-938,0,4,CHR/TSP-195-6-2-2208,0,0,DSATUR/177-9087r304,2,2
834,Combo/AlmostStron,1,1,Combo/73_knapPI_6_500_1000000_1,1,1,CHR/TSP-93-5-0-1429,0,4,GREEDY/TSP-40-8-3-1639,4,4,CHR/TSP-126-5-3-2343,0,0,LF/25-63r937,5,5,DSATUR/138-8652r100,2,2,LF/80-3142r84,5,2,GREEDY/TSP-109-6-0-2501,4,0,GREEDY/TSP-177-2-0-5336,4,4
835,LF/11-55r557,5,5,Combo/42_knapPI_9_500_1000_1,1,3,LF/25-31r702,5,5,DSATUR/79-370r555,2,2,GREEDY/TSP-196-4-0-118,4,4,DSATUR/63-1861r207,2,2,Expknap/14_knapPI_13_100_1000_1,3,3,Expknap/34_knapPI_15_200_1000_1,3,1,Expknap/28_knapPI_5_100_1000_1,3,3,Expknap/14_knapPI_1_500_10000000_1,3,3
836,Combo/QuadFi,1,1,LF/120-5734r241,5,2,CHR/TSP-51-7-2-2460,0,0,LF/15-16r717,5,5,CHR/TSP-146-1-2-4281,0,4,DSATUR/114-2373r239,2,2,Expknap/46_knapPI_2_2000_1000000_1,3,3,Expknap/47_knapPI_11_200_1000_1,3,1,GREEDY/TSP-139-2-1-4358,4,4,GREEDY/TSP-109-9-2-3646,4,0
837,GREEDY/TSP-53-7-2-2388,4,0,DSATUR/57-527r227,2,5,GREEDY/TSP-147-5-2-946,4,0,DSATUR/173-9823r750,2,2,GREEDY/TSP-182-3-2-5355,4,0,Expknap/37_knapPI_3_1000_100000_1,3,3,Combo/CubeFi,1,1,GREEDY/TSP-186-1-1-5188,4,4,CHR/TSP-40-5-2-3972,0,0,Expknap/29_knapPI_15_200_1000_1,3,3
838,GREEDY/TSP-128-9-0-590,4,4,GREEDY/TSP-104-9-0-1810,4,0,DSATUR/186-12782r378,2,2,LF/129-207r507,5,5,LF/48-319r836,5,5,Combo/Multipl,1,1,Expknap/37_knapPI_9_200_100000_1,3,3,Combo/EvenOddSubsetSu,1,1,DSATUR/121-5479r608,2,2,Expknap/1_knapPI_15_100_1000_1,3,3
839,Combo/SpannerUncorrelate,1,1,DSATUR/91-1005r39,2,2,GREEDY/TSP-200-9-1-5154,4,4,LF/30-399r997,5,5,DSATUR/197-16116r604,2,2,Combo/CubeFi,1,1,Combo/EvenOddSubsetSu,1,1,DSATUR/158-4818r876,2,2,CHR/TSP-173-7-2-2710,0,0,DSATUR/198-19277r139,2,2
840,DSATUR/138-1115r333,2,2,Combo/Multipl,1,1,DSATUR/151-8723r691,2,2,Combo/50_knapPI_4_500_1000000_1,1,1,Expknap/20_knapPI_13_200_1000_1,3,3,CHR/TSP-166-7-3-1508,0,4,CHR/TSP-191-6-2-739,0,4,CHR/TSP-63-8-1-3740,0,0,CHR/TSP-65-8-3-621,0,0,CHR/TSP-47-1-1-3716,0,0
841,Expknap/15_knapPI_5_50_100000_1,3,3,GREEDY/TSP-148-4-0-4233,4,0,Expknap/15_knapPI_3_1000_100000_1,3,1,LF/66-1500r822,5,2,Combo/InverseStron,1,1,DSATUR/22-178r200,2,5,CHR/TSP-85-4-3-3189,0,0,Combo/EvenOddStron,1,1,Expknap/39_knapPI_16_20_1000_1,3,3,LF/69-1087r486,5,2
842,LF/33-437r868,5,5,GREEDY/TSP-84-10-3-5457,4,0,GREEDY/TSP-177-5-1-5554,4,4,GREEDY/TSP-182-9-1-1017,4,0,DSATUR/130-3964r982,2,2,DSATUR/153-7129r970,2,2,DSATUR/190-17585r663,2,2,Combo/RandomCeilin,1,1,DSATUR/139-4580r213,2,2,CHR/TSP-57-3-1-3745,0,0
843,Expknap/27_knapPI_9_100_1000_1,3,3,DSATUR/164-12132r906,2,2,GREEDY/TSP-197-3-1-2053,4,4,DSATUR/114-4912r854,2,2,Combo/Multipl,1,1,GREEDY/TSP-91-6-2-4949,4,0,GREEDY/TSP-177-9-3-2743,4,0,CHR/TSP-20-6-1-1459,0,0,LF/58-209r623,5,5,CHR/TSP-81-5-1-4491,0,0
844,GREEDY/TSP-132-1-0-4998,4,4,LF/139-1419r482,5,2,LF/147-9478r783,5,2,CHR/TSP-72-7-1-129,0,0,Combo/31_knapPI_13_1000_1000_1,1,3,Combo/InverseStron,1,1,GREEDY/TSP-98-2-1-1943,4,4,Combo/RandomCeilin,1,1,LF/71-88r855,5,5,LF/70-1766r630,5,2
845,DSATUR/34-44r134,2,5,GREEDY/TSP-197-9-1-517,4,4,DSATUR/110-1250r980,2,2,Expknap/39_knapPI_2_200_10000_1,3,3,LF/169-391r594,5,5,LF/46-322r764,5,5,LF/21-144r914,5,5,CHR/TSP-78-3-1-2927,0,0,DSATUR/142-3054r376,2,2,CHR/TSP-90-4-0-700,0,0
846,DSATUR/63-1001r190,2,2,Expknap/27_knapPI_5_200_1000000_1,3,3,Expknap/35_knapPI_1_50_10000_1,3,3,CHR/TSP-47-8-1-1421,0,0,GREEDY/TSP-178-1-0-2386,4,4,GREEDY/TSP-121-1-1-516,4,4,DSATUR/187-5106r212,2,2,Expknap/29_knapPI_2_1000_1000_1,3,3,LF/179-11342r894,5,2,DSATUR/144-3057r77,2,2
847,Combo/Circl,1,1,LF/43-684r220,5,2,Combo/ProfitLargeOnl,1,1,DSATUR/115-4490r78,2,2,Combo/EvenOddStron,1,1,CHR/TSP-55-7-2-776,0,0,LF/44-345r274,5,5,CHR/TSP-183-3-2-2628,0,0,Combo/Profi,1,1,Combo/14_knapPI_12_200_1000_1,1,3
848,DSATUR/120-3602r811,2,2,DSATUR/196-1369r675,2,2,Combo/SimilarWeightsUncorrelate,1,1,CHR/TSP-164-10-2-4429,0,0,DSATUR/76-1457r665,2,2,Expknap/31_knapPI_1_200_10000_1,3,3,CHR/TSP-64-10-2-3880,0,4,DSATUR/111-5281r166,2,2,CHR/TSP-63-8-1-160,0,0,Combo/Circl,1,1
849,Combo/Circl,1,1,Combo/AlmostStron,1,1,Expknap/23_knapPI_1_2000_100000_1,3,1,GREEDY/TSP-194-5-3-2923,4,4,CHR/TSP-92-5-0-4330,0,0,LF/15-20r307,5,5,CHR/TSP-93-7-0-4589,0,4,LF/40-473r406,5,2,Combo/98_knapPI_9_500_1000_1,1,3,DSATUR/182-6512r499,2,2
850,DSATUR/24-91r348,2,5,LF/45-1007r11,5,2,CHR/TSP-56-4-1-3729,0,4,CHR/TSP-31-8-1-2177,0,0,CHR/TSP-55-1-2-3846,0,0,GREEDY/TSP-166-5-2-4077,4,0,DSATUR/126-1284r694,2,2,DSATUR/111-1214r198,2,2,LF/18-80r956,5,5,CHR/TSP-70-9-1-4492,0,0
851,DSATUR/46-224r456,2,5,DSATUR/47-251r928,2,5,CHR/TSP-51-2-1-2828,0,0,DSATUR/107-2453r242,2,2,Combo/NoSmallWeight,1,1,DSATUR/37-570r787,2,2,LF/24-203r527,5,5,GREEDY/TSP-191-5-0-1804,4,0,Combo/AlmostStron,1,1,Expknap/31_knapPI_5_2000_1000_1,3,1
852,Expknap/40_knapPI_2_100_1000000_1,3,3,Expknap/17_knapPI_14_100_1000_1,3,3,Expknap/16_knapPI_1_100_1000000_1,3,3,DSATUR/158-3232r925,2,2,LF/18-26r730,5,5,LF/118-2520r920,5,2,CHR/TSP-122-2-3-1344,0,4,CHR/TSP-83-4-2-558,0,4,CHR/TSP-81-10-3-3732,0,0,CHR/TSP-38-6-2-3391,0,0
853,GREEDY/TSP-162-1-3-5511,4,4,Combo/Profi,1,1,Combo/Circl,1,1,DSATUR/162-867r598,2,2,Expknap/29_knapPI_9_500_1000_1,3,3,Expknap/25_knapPI_5_100_1000_1,3,3,Combo/InverseStron,1,3,Expknap/43_knapPI_9_200_100000_1,3,3,Expknap/31_knapPI_14_1000_1000_1,3,3,LF/31-63r826,5,5
854,LF/175-1496r225,5,2,LF/16-25r876,5,5,Expknap/41_knapPI_5_500_10000_1,3,3,Combo/Profi,1,1,GREEDY/TSP-157-3-0-5279,4,4,Combo/CubeFi,1,1,GREEDY/TSP-125-10-2-1248,4,0,CHR/TSP-97-10-2-2559,0,4,Combo/AlmostStron,1,1,Expknap/3_knapPI_4_500_1000000_1,3,3
855,CHR/TSP-85-1-0-370,0,0,DSATUR/170-5439r361,2,2,GREEDY/TSP-142-4-0-563,4,4,GREEDY/TSP-149-4-0-2361,4,4,GREEDY/TSP-160-7-0-4747,4,4,LF/17-52r339,5,5,Expknap/34_knapPI_13_100_1000_1,3,3,Combo/SpannerUncorrelate,1,1,Expknap/38_knapPI_12_200_1000_1,3,3,Combo/98_knapPI_4_2000_100000_1,1,1
856,GREEDY/TSP-63-5-2-307,4,4,GREEDY/TSP-195-8-0-3601,4,4,Expknap/16_knapPI_5_1000_10000000_1,3,1,GREEDY/TSP-126-3-0-4463,4,4,LF/40-661r33,5,5,GREEDY/TSP-104-6-0-778,4,4,Expknap/34_knapPI_3_100_10000_1,3,3,CHR/TSP-101-1-1-4086,0,0,LF/25-238r793,5,5,Expknap/15_knapPI_9_200_100000_1,3,3
857,GREEDY/TSP-149-5-3-170,4,4,LF/153-11632r90,5,2,CHR/TSP-53-6-1-3477,0,0,CHR/TSP-55-1-1-3233,0,4,GREEDY/TSP-146-7-1-4126,4,4,Expknap/19_knapPI_4_50_10000_1,3,3,DSATUR/155-4032r142,2,2,Combo/EvenOddSubsetSu,1,1,DSATUR/137-3860r974,2,2,Expknap/28_knapPI_9_100_1000_1,3,3
858,LF/15-80r209,5,5,GREEDY/TSP-145-6-0-3691,4,4,CHR/TSP-97-7-0-4367,0,4,Expknap/27_knapPI_14_1000_1000_1,3,1,CHR/TSP-39-3-3-1415,0,0,DSATUR/136-5534r81,2,2,LF/34-102r444,5,5,Expknap/22_knapPI_15_1000_1000_1,3,1,Expknap/37_knapPI_4_50_10000_1,3,3,GREEDY/TSP-115-7-1-4695,4,4
859,GREEDY/TSP-162-3-1-1199,4,4,GREEDY/TSP-120-10-0-3794,4,0,CHR/TSP-179-4-3-2761,0,0,Expknap/48_knapPI_11_2000_1000_1,3,1,CHR/TSP-34-4-1-2027,0,0,GREEDY/TSP-185-8-1-4861,4,4,LF/10-43r953,5,5,CHR/TSP-48-9-1-247,0,0,GREEDY/TSP-26-7-2-3440,4,4,CHR/TSP-180-8-3-3848,0,4
860,Combo/ProfitLargeOnl,1,1,Expknap/15_knapPI_4_500_1000000_1,3,1,Expknap/30_knapPI_2_2000_1000000_1,3,1,DSATUR/162-11270r319,2,2,Combo/InverseStron,1,1,CHR/TSP-57-3-2-3968,0,0,DSATUR/75-1684r411,2,2,Combo/EvenOddSubsetSu,1,1,LF/59-220r465,5,5,GREEDY/TSP-200-6-2-4648,4,4
861,DSATUR/128-1667r380,2,2,Combo/InverseStron,1,3,Expknap/12_knapPI_2_100_1000000_1,3,3,DSATUR/90-2883r319,2,2,LF/183-6359r608,5,2,LF/41-262r758,5,5,Combo/83_knapPI_4_1000_10000_1,1,1,CHR/TSP-156-2-3-4501,0,4,CHR/TSP-40-9-0-1246,0,0,LF/127-1320r216,5,2
862,Combo/Multipl,1,1,Expknap/22_knapPI_9_200_100000_1,3,3,Combo/83_knapPI_6_200_10000_1,1,3,Expknap/40_knapPI_13_1000_1000_1,3,1,DSATUR/110-2341r24,2,2,GREEDY/TSP-192-2-0-2542,4,4,CHR/TSP-55-8-1-2632,0,4,GREEDY/TSP-119-9-0-1025,4,4,Combo/AlmostStron,1,1,GREEDY/TSP-195-9-0-2379,4,4
863,LF/93-2468r786,5,2,LF/19-24r470,5,5,Expknap/44_knapPI_16_200_1000_1,3,3,LF/15-98r606,5,5,CHR/TSP-154-6-3-4446,0,4,LF/13-65r471,5,5,DSATUR/19-96r276,2,5,CHR/TSP-122-5-1-2530,0,4,CHR/TSP-41-3-1-1481,0,0,Combo/EvenOddSubsetSu,1,1
864,Expknap/44_knapPI_14_200_1000_1,3,3,GREEDY/TSP-119-6-0-3930,4,4,Expknap/28_knapPI_14_100_1000_1,3,3,LF/42-431r702,5,5,LF/122-996r199,5,2,DSATUR/115-4922r265,2,2,DSATUR/51-83r137,2,5,Expknap/30_knapPI_9_100_1000_1,3,3,CHR/TSP-101-8-2-121,0,4,DSATUR/150-10056r792,2,2
865,DSATUR/199-5137r180,2,2,Combo/InverseStron,1,3,Combo/Profi,1,1,Combo/ProfitLargeOnl,1,1,GREEDY/TSP-184-7-3-675,4,4,Combo/QuadFi,1,1,DSATUR/84-1525r374,2,2,Expknap/41_knapPI_2_100_1000000_1,3,3,Combo/Multipl,1,1,DSATUR/189-9492r812,2,2
866,CHR/TSP-37-4-3-3024,0,0,GREEDY/TSP-96-4-2-3833,4,0,Combo/SpannerStron,1,1,DSATUR/138-3892r490,2,2,Expknap/10_knapPI_5_1000_10000000_1,3,1,GREEDY/TSP-163-2-1-5634,4,4,DSATUR/159-6481r555,2,2,Expknap/41_knapPI_5_100_1000_1,3,3,CHR/TSP-74-9-3-4464,0,0,DSATUR/70-1423r444,2,2
867,LF/42-270r452,5,5,Combo/EvenOddStron,1,1,CHR/TSP-42-5-0-1903,0,0,GREEDY/TSP-129-10-2-1560,4,4,GREEDY/TSP-63-3-3-956,4,0,DSATUR/86-2147r465,2,2,CHR/TSP-64-5-2-1085,0,0,LF/29-164r465,5,5,LF/72-1931r985,5,2,GREEDY/TSP-198-6-0-1224,4,4
868,CHR/TSP-52-8-0-2051,0,0,Expknap/28_knapPI_2_500_10000000_1,3,3,Combo/1_knapPI_11_200_1000_1,1,3,DSATUR/198-1942r138,2,2,Combo/CubeFi,1,1,CHR/TSP-48-5-2-4305,0,0,GREEDY/TSP-120-10-0-533,4,0,DSATUR/139-1055r236,2,2,Combo/SimilarWeightsUncorrelate,1,1,CHR/TSP-146-8-3-4298,0,4
869,Expknap/44_knapPI_5_2000_1000_1,3,3,GREEDY/TSP-104-10-1-4739,4,0,DSATUR/140-6604r159,2,2,Combo/Multipl,1,1,GREEDY/TSP-149-2-0-2500,4,0,CHR/TSP-86-1-0-3063,0,0,GREEDY/TSP-167-3-0-1709,4,4,Combo/AlmostStron,1,1,Combo/Profi,1,1,DSATUR/173-8893r528,2,2
870,LF/135-284r176,5,5,LF/35-596r124,5,2,LF/101-2447r802,5,2,GREEDY/TSP-198-10-2-4074,4,0,GREEDY/TSP-91-8-3-3199,4,0,Combo/31_knapPI_9_2000_1000_1,1,1,CHR/TSP-55-2-0-1174,0,0,Expknap/10_knapPI_9_500_1000_1,3,3,CHR/TSP-173-10-3-4508,0,0,CHR/TSP-155-6-2-2323,0,0
871,Expknap/1_knapPI_2_100_1000000_1,3,3,CHR/TSP-74-9-0-3739,0,0,GREEDY/TSP-55-10-2-5075,4,0,DSATUR/39-200r410,2,5,DSATUR/186-793r569,2,2,GREEDY/TSP-48-9-3-5189,4,0,DSATUR/106-2112r284,2,2,DSATUR/35-77r607,2,5,CHR/TSP-94-3-0-2498,0,4,GREEDY/TSP-181-10-1-1469,4,4
872,CHR/TSP-156-1-1-959,0,4,GREEDY/TSP-129-9-0-4037,4,4,DSATUR/151-5419r214,2,2,Expknap/27_knapPI_9_200_100000_1,3,3,CHR/TSP-143-4-3-3664,0,0,Combo/QuadFi,1,1,LF/85-3163r384,5,2,GREEDY/TSP-34-6-1-5012,4,0,Expknap/44_knapPI_3_100_10000_1,3,3,Combo/62_knapPI_4_2000_100000_1,1,1
873,Expknap/35_knapPI_1_500_10000000_1,3,3,Expknap/45_knapPI_4_200_1000_1,3,3,CHR/TSP-156-9-3-2251,0,0,Expknap/33_knapPI_5_50_100000_1,3,3,Combo/40_knapPI_9_2000_1000_1,1,1,CHR/TSP-33-2-1-3018,0,0,CHR/TSP-92-9-3-714,0,0,LF/16-29r957,5,5,Combo/SpannerStron,1,1,DSATUR/107-1075r455,2,2
874,Combo/InverseStron,1,3,CHR/TSP-70-3-0-2142,0,0,LF/16-17r431,5,5,CHR/TSP-159-2-2-1147,0,0,GREEDY/TSP-125-6-2-2404,4,0,LF/193-10582r857,5,2,Expknap/29_knapPI_16_20_1000_1,3,3,CHR/TSP-65-2-3-810,0,0,CHR/TSP-74-2-1-3053,0,4,Combo/Multipl,1,1
875,DSATUR/173-11136r798,2,2,Combo/SpannerUncorrelate,1,1,CHR/TSP-153-7-2-1772,0,4,LF/19-128r569,5,5,GREEDY/TSP-125-2-0-184,4,4,Expknap/12_knapPI_14_100_1000_1,3,3,LF/113-3497r659,5,2,GREEDY/TSP-61-1-2-431,4,0,LF/33-393r84,5,2,CHR/TSP-22-4-1-4302,0,0
876,Expknap/11_knapPI_3_500_1000_1,3,3,Combo/SimilarWeightsUncorrelate,1,1,LF/117-3967r872,5,2,CHR/TSP-59-5-2-2709,0,0,Combo/SpannerUncorrelate,1,1,CHR/TSP-48-7-1-682,0,0,DSATUR/40-455r392,2,5,Expknap/13_knapPI_16_200_1000_1,3,3,DSATUR/164-12979r217,2,2,LF/44-884r872,5,2
877,LF/91-2288r833,5,2,Combo/Multipl,1,1,GREEDY/TSP-75-3-2-1987,4,0,LF/83-1522r218,5,2,DSATUR/67-1090r790,2,2,DSATUR/144-924r271,2,2,Expknap/39_knapPI_12_200_1000_1,3,3,CHR/TSP-144-9-3-2270,0,4,LF/10-45r510,5,5,CHR/TSP-103-7-2-1072,0,0
878,CHR/TSP-84-5-2-1185,0,0,GREEDY/TSP-26-6-0-5781,4,0,LF/129-2460r672,5,2,Expknap/10_knapPI_1_500_10000000_1,3,3,CHR/TSP-78-10-3-3666,0,0,Combo/QuadFi,1,1,CHR/TSP-74-3-3-3303,0,0,DSATUR/114-1425r607,2,2,Expknap/48_knapPI_9_100_1000_1,3,3,DSATUR/117-1673r973,2,2
879,LF/142-2562r625,5,2,Expknap/34_knapPI_5_1000_10000000_1,3,3,LF/29-413r867,5,5,LF/67-2192r824,5,2,Expknap/23_knapPI_1_500_10000000_1,3,3,GREEDY/TSP-105-9-3-2413,4,4,Expknap/12_knapPI_14_1000_1000_1,3,3,Combo/71_knapPI_4_500_1000000_1,1,1,Combo/Multipl,1,1,LF/154-5184r506,5,2
